연도,시도,행정구,교육지원청,학교급,고등학교유형,학교세부유형,학교명,KEDI학교코드,본분교,설립,상태,지역규모,학교개교일,우편번호,도로명주소,전화번호,팩스번호,홈페이지,학생수,도서관(실)수,좌석수,장서수_계,도서,비도서,사서교사_사서교사_계,사서교사자격증 보유 교사,직원(사서자격증보유여부)_직원수_계,보유,미보유,예산액(단위:원)_계,자료구입비,운영비,좌석당학생수,1인당장서수
2025,인천,부평구,북부,초등학교,,초등학교,인천금마초등학교,232021602,본교,공립,기존(원)교,특별/광역시,20060928,21457 ,인천광역시 부평구 일신로 88 (구산동. 금마초등학교),032-508-6070,032-508-6082,http://geumma.icees.kr,273,1,68,20389,19783,606,0,0,1,1,0,14005000,8605000,5400000,4,74.7
2025,인천,부평구,북부,초등학교,,초등학교,한일초등학교,232021900,본교,사립,기존(원)교,특별/광역시,19650301,21368 ,인천광역시 부평구 원적로 247 (산곡동),032-502-5621,032-513-0422,http://hanil.icees.kr,317,1,20,11727,11727,0,0,0,0,0,0,18529000,12500000,6029000,15.9,37
2025,인천,계양구,북부,초등학교,,초등학교,인천계산초등학교,232021434,본교,공립,기존(원)교,특별/광역시,19870901,21042 ,인천광역시 계양구 경명대로 1005 (계산동. 계산초등학교),032-453-9511,032-549-3190,http://gyesan.icees.kr/,162,1,34,27737,27523,214,0,0,1,1,0,9960000,8000000,1960000,4.8,171.2
2025,인천,계양구,북부,초등학교,,초등학교,인천계양초등학교,232021435,본교,공립,기존(원)교,특별/광역시,19321203,21007 ,인천광역시 계양구 장제로 1288 (장기동.인천계양초등학교),032-515-4647,032-555-9507,http://gyeyang.icees.kr/,307,1,38,26688,26439,249,0,0,0,0,0,14500000,9400000,5100000,8.1,86.9
2025,인천,계양구,북부,초등학교,,초등학교,인천계양초등학교상야분교장,232021437,분교장,공립,기존(원)교,특별/광역시,19640302,21009 ,인천광역시 계양구 벌말로 572-1 (상야동.인천계양초등학교상야분교장),032-544-5533,032-554-5534,http://gyeyang.icees.kr,6,1,24,4450,4391,59,0,0,0,0,0,1000000,1000000,0,0.3,741.7
2025,인천,계양구,북부,초등학교,,초등학교,인천귤현초등학교,232021438,본교,공립,기존(원)교,특별/광역시,20050301,21016 ,인천광역시 계양구 귤현길 15 (귤현동. 귤현초등학교),032-511-7247,032-511-7169,http://gyulhyeon.icees.kr/,498,1,54,17118,16947,171,0,0,1,1,0,19500000,12000000,7500000,9.2,34.4
2025,인천,계양구,북부,초등학교,,초등학교,인천길주초등학교,232021439,본교,공립,기존(원)교,특별/광역시,19980301,21062 ,인천광역시 계양구 용종로 90 (용종동),032-628-6477,032-553-2705,http://gilju.icees.kr,454,1,36,25298,25117,181,1,1,0,0,0,15200000,12000000,3200000,12.6,55.7
2025,인천,계양구,북부,초등학교,,초등학교,인천당산초등학교,232021440,본교,공립,기존(원)교,특별/광역시,20060612,21013 ,인천광역시 계양구 동양로 122 (동양동),032-515-3873,032-515-4365,http://dangsan.icees.kr,721,1,30,29163,29035,128,0,0,1,0,1,19774000,17066000,2708000,24,40.4
2025,인천,계양구,북부,초등학교,,초등학교,인천명현초등학교,232021441,본교,공립,기존(원)교,특별/광역시,20020901,21096 ,인천광역시 계양구 봉오대로569번길 10 (효성동. 명현초등학교),032-546-3470,032-545-5708,http://i-mh.icees.kr,223,1,36,20305,20250,55,1,1,0,0,0,12780000,9330000,3450000,6.2,91.1
2025,인천,계양구,북부,초등학교,,초등학교,인천병방초등학교,232021442,본교,공립,기존(원)교,특별/광역시,19950901,21035 ,인천광역시 계양구 병방로 2 (병방동. 인천병방초등학교),032-548-8345,032-548-8346,http://ibb.icees.kr,290,1,69,20284,20084,200,0,0,1,1,0,11300000,8800000,2500000,4.2,69.9
2025,인천,계양구,북부,초등학교,,초등학교,인천부평초등학교,232021443,본교,공립,기존(원)교,특별/광역시,18990315,21049 ,인천광역시 계양구 어사대로 20 (계산동. 인천부평초등학교),032-541-1798,032-543-3886,http://ibp.icees.kr,245,1,19,14848,14725,123,1,1,0,0,0,10900000,9500000,1400000,12.9,60.6
2025,인천,계양구,북부,초등학교,,초등학교,인천부현동초등학교,232021444,본교,공립,기존(원)교,특별/광역시,19970301,21070 ,인천광역시 계양구 용종로 5 (계산동. 부현동초등학교),032-553-4091,032-553-4095,http://bhd.icees.kr,430,1,69,27673,27498,175,0,0,1,1,0,14550000,10800000,3750000,6.2,64.4
2025,인천,계양구,북부,초등학교,,초등학교,인천부현초등학교,232021445,본교,공립,기존(원)교,특별/광역시,19960901,21083 ,인천광역시 계양구 장제로755번길 30 .(계산동),032-552-2675,032-552-2676,http://buhyun.icees.kr/,342,1,67,21730,21650,80,0,0,1,1,0,13900000,11000000,2900000,5.1,63.5
2025,인천,계양구,북부,초등학교,,초등학교,인천서운초등학교,232021446,본교,공립,기존(원)교,특별/광역시,20010301,21074 ,인천광역시 계양구 서운로12인천서운초등학교 (서운동),032-555-2271,032-555-2274,http://seowoon.icees.kr,510,1,85,20581,20256,325,0,0,1,1,0,17800000,11000000,6800000,6,40.4
2025,인천,계양구,북부,초등학교,,초등학교,인천성지초등학교,232021447,본교,공립,기존(원)교,특별/광역시,20030301,21111 ,인천광역시 계양구 아나지로247번길 8 (작전동.성지초등학교),032-546-3551,032-541-6096,http://sj.icees.kr,291,1,35,15415,15414,1,1,1,0,0,0,12600000,9800000,2800000,8.3,53
2025,인천,계양구,북부,초등학교,,초등학교,인천소양초등학교,232021448,본교,공립,기존(원)교,특별/광역시,19491001,21021 ,인천광역시 계양구 박촌로 53 (박촌동. 인천소양초등학교),032-515-5022,032-518-5120,http://soyang.icees.kr/,346,1,42,21483,21297,186,0,0,1,1,0,14004000,11000000,3004000,8.2,62.1
2025,인천,계양구,북부,초등학교,,초등학교,인천신대초등학교,232021449,본교,공립,기존(원)교,특별/광역시,19980301,21063 ,인천광역시 계양구 계산새로 133 (용종동),032-553-2012,032-553-2015,http://sindae.icees.kr,529,1,46,19805,19362,443,0,0,0,0,0,15300000,12500000,2800000,11.5,37.4
2025,인천,계양구,북부,초등학교,,초등학교,인천안남초등학교,232021450,본교,공립,기존(원)교,특별/광역시,19900901,21058 ,인천광역시 계양구 경명대로1114번길 26 (계산동. 안남초등학교),032-628-9286,032-548-6587,http://an21.icees.kr/,288,1,30,24192,24064,128,1,1,0,0,0,12214000,8960000,3254000,9.6,84
2025,인천,계양구,북부,초등학교,,초등학교,인천안산초등학교,232021451,본교,공립,기존(원)교,특별/광역시,20010901,21031 ,인천광역시 계양구 임학서로 15 (계산동),032-555-6065,032-555-6067,http://iansan.icees.kr,265,1,30,19153,19153,0,0,0,0,0,0,12162000,10462000,1700000,8.8,72.3
2025,인천,계양구,북부,초등학교,,초등학교,인천양촌초등학교,232021452,본교,공립,기존(원)교,특별/광역시,20070301,21028 ,인천광역시 계양구 장제로 954 (병방동. 양촌초등학교),032-556-9465,032-556-9471,http://iyangchon.icees.kr/,186,1,40,16460,16155,305,1,1,0,0,0,11200000,10700000,500000,4.7,88.5
2025,인천,계양구,북부,초등학교,,초등학교,인천작동초등학교,232021453,본교,공립,기존(원)교,특별/광역시,19930301,21124 ,인천광역시 계양구 까치말로 35 (작전동. 인천작동초등학교),032-548-0686,032-551-3295,http://jakdong.icees.kr/,400,1,41,19569,19259,310,0,0,0,0,0,13000000,10000000,3000000,9.8,48.9
2025,인천,계양구,북부,초등학교,,초등학교,인천작전초등학교,232021454,본교,공립,기존(원)교,특별/광역시,19840301,21084 ,인천광역시 계양구 주부토로 456 (작전동. 인천작전초등학교),032-543-0029,032-545-4462,http://jak.icees.kr,311,1,65,25084,24938,146,0,0,0,0,0,11650000,8400000,3250000,4.8,80.7
2025,인천,계양구,북부,초등학교,,초등학교,인천해서초등학교,232021455,본교,공립,기존(원)교,특별/광역시,20050301,21043 ,인천광역시 계양구 계산로 42-1 (계산동. 해서초등학교),032-628-7977,032-556-4399,http://ihs.icees.kr,141,1,48,15905,15583,322,0,0,1,0,1,7718000,6418000,1300000,2.9,112.8
2025,인천,계양구,북부,초등학교,,초등학교,인천화전초등학교,232021456,본교,공립,기존(원)교,특별/광역시,19880901,21117 ,인천광역시 계양구 효서로303번길 8 (작전동. 인천화전초등학교),032-542-6553,032-545-1095,http://hwajeon.icees.kr,688,1,24,28006,27611,395,1,1,0,0,0,25200000,17000000,8200000,28.7,40.7
2025,인천,계양구,북부,초등학교,,초등학교,인천효성남초등학교,232021457,본교,공립,기존(원)교,특별/광역시,19981001,21109 ,인천광역시 계양구 새벌로 125 (효성동.효성남초등학교),032-628-6559,032-554-0495,http://hsn.icees.kr/,633,1,46,27009,26559,450,0,0,1,1,0,22500000,15000000,7500000,13.8,42.7
2025,인천,계양구,북부,초등학교,,초등학교,인천효성동초등학교,232021458,본교,공립,기존(원)교,특별/광역시,19850301,21095 ,인천광역시 계양구 새벌로171번길 4 (효성동. 인천효성동초등학교),032-547-0815,032-628-5081,http://hsd.icees.kr,454,1,51,18199,17868,331,0,0,1,1,0,14580000,11380000,3200000,8.9,40.1
2025,인천,계양구,북부,초등학교,,초등학교,인천효성서초등학교,232021459,본교,공립,기존(원)교,특별/광역시,19860301,21101 ,인천광역시 계양구 봉오대로 457 (효성동. 효성서초등학교),032-628-5177,032-551-2111,http://hss.icees.kr,341,1,43,16152,16152,0,1,1,0,0,0,17450000,14450000,3000000,7.9,47.4
2025,인천,계양구,북부,초등학교,,초등학교,경인교육대학교부설초등학교,232021461,본교,국립,기존(원)교,특별/광역시,19570410,21093 ,인천광역시 계양구 안남로 612 (효성동) 경인교육대학교부설초등학교,032-547-5577,032-547-8469,http://iginue.icees.kr,560,1,36,21252,21185,67,0,0,0,0,0,6800000,6000000,800000,15.6,38
2025,인천,계양구,북부,초등학교,,초등학교,인천효성초등학교,232021462,본교,공립,기존(원)교,특별/광역시,19820301,21093 ,인천광역시 계양구 안남로 601 (효성동. 효성초등학교),032-547-6313,032-548-2566,http://www.hyosung.icees.kr,272,1,26,21582,21376,206,1,1,0,0,0,10479000,8729000,1750000,10.5,79.3
2025,인천,서구,서부,초등학교,,초등학교,인천단봉초등학교,234021026,본교,공립,기존(원)교,특별/광역시,19551103,22651 ,인천광역시 서구 단봉로 122 (오류동),032-590-8020,032-590-8088,http://danbong.icees.kr/main.do,734,1,40,25309,25251,58,1,1,0,0,0,21660000,16000000,5660000,18.4,34.5
2025,인천,서구,서부,초등학교,,초등학교,인천한별초등학교,234021038,본교,공립,기존(원)교,특별/광역시,20210901,22859 ,인천광역시 서구 서로3로 201 (원당동),032-453-9000,032-569-5627,http://hanbyeol.icees.kr,1599,1,140,16059,15982,77,0,0,0,0,0,32000000,30000000,2000000,11.4,10
2025,인천,서구,서부,초등학교,,초등학교,인천도담초등학교,234021085,본교,공립,기존(원)교,특별/광역시,20150301,22763 ,인천광역시 서구 청라커낼로 217 (청라동. 도담초등학교),032-569-6658,032-569-6659,http://dodam.icees.kr,488,1,62,24188,24147,41,1,1,0,0,0,18300000,15900000,2400000,7.9,49.6
2025,인천,서구,서부,초등학교,,초등학교,인천가원초등학교,234021086,본교,공립,기존(원)교,특별/광역시,20150901,22858 ,인천광역시 서구 청중로478번길 6 . 인천가원초등학교 (가정동),032-569-6436,032-569-6437,http://gawon.icees.kr/,1558,1,41,22482,22046,436,0,0,0,0,0,30900000,26500000,4400000,38,14.4
2025,인천,서구,서부,초등학교,,초등학교,인천해든초등학교,234021107,본교,공립,기존(원)교,특별/광역시,20210901,22871 ,인천광역시 서구 서로3로 60 (당하동),032-453-9200,032-569-4934,http://haedeun.icees.kr,1668,1,70,11656,11656,0,0,0,0,0,0,36325000,25000000,11325000,23.8,7
2025,인천,서구,서부,초등학교,,초등학교,인천가석초등학교,234021108,본교,공립,기존(원)교,특별/광역시,19940901,22799 ,인천광역시 서구 서달로 174 (가정동),032-583-0274,032-628-6007,http://gs.icees.kr/,209,1,24,18633,18346,287,0,0,1,0,1,7639000,6339000,1300000,8.7,89.2
2025,인천,서구,서부,초등학교,,초등학교,인천가현초등학교,234021112,본교,공립,기존(원)교,특별/광역시,20000901,22779 ,인천광역시 서구 염곡로 417 (신현동. 인천가현초등학교),032-579-7388,032-579-7389,http://gahyun.icees.kr,2044,1,12,26666,26251,415,0,0,0,0,0,37225000,29825000,7400000,170.3,13
2025,인천,서구,서부,초등학교,,초등학교,인천가정초등학교,234021116,본교,공립,기존(원)교,특별/광역시,19780516,22811 ,인천광역시 서구 장고개로 336-1 (가좌동.가정초등학교),032-628-4675,032-578-2243,http://gje.icees.kr,664,1,40,28337,28297,40,0,0,1,1,0,29600000,22000000,7600000,16.6,42.7
2025,인천,서구,서부,초등학교,,초등학교,인천가좌초등학교,234021124,본교,공립,기존(원)교,특별/광역시,19860930,22815 ,인천광역시 서구 장고개로309번길 5 (가좌동. 가좌초등학교),032-576-7094,032-576-7090,http://gj.icees.kr/,384,1,70,17160,16846,314,0,0,1,1,0,14860000,11000000,3860000,5.5,44.7
2025,인천,서구,서부,초등학교,,초등학교,인천경명초등학교,234021147,본교,공립,기존(원)교,특별/광역시,20120301,22750 ,인천광역시 서구 크리스탈로 130 (경서동. 인천경명초등학교),032-590-9300,032-590-9499,http://igm.icees.kr,891,1,120,26483,26199,284,0,0,0,0,0,22882000,16662000,6220000,7.4,29.7
2025,인천,서구,서부,초등학교,,초등학교,인천건지초등학교,234021148,본교,공립,기존(원)교,특별/광역시,19900901,22816 ,인천광역시 서구 건지로318번길 39 (가좌동. 건지초등학교),032-628-5812,032-628-5854,http://geonji.icees.kr,209,1,45,24600,24285,315,0,0,0,0,0,9500000,8000000,1500000,4.6,117.7
2025,인천,서구,서부,초등학교,,초등학교,인천검단초등학교,234021152,본교,공립,기존(원)교,특별/광역시,19320629,22601 ,인천광역시 서구 마전로115번길 24 (마전동. 검단초등학교),032-563-5988,032-563-7572,http://gumdan.icees.kr/,680,1,36,24370,24258,112,0,0,0,0,0,22350000,19000000,3350000,18.9,35.8
2025,인천,서구,서부,초등학교,,초등학교,인천공촌초등학교,234021154,본교,공립,기존(원)교,특별/광역시,20110901,22709 ,인천광역시 서구 심곡로188번길 21 (공촌동),032-569-8837,032-569-8839,http://gongchon.icees.kr/main.do,205,1,30,17841,17615,226,0,0,0,0,0,14160000,9000000,5160000,6.8,87
2025,인천,서구,서부,초등학교,,초등학교,인천금곡초등학교,234021167,본교,공립,기존(원)교,특별/광역시,19990301,22613 ,인천광역시 서구 완정로228번길 19 (금곡동. 금곡초등학교),032-566-2653,032-628-6784,http://gg.icees.kr/,269,1,35,13616,13598,18,0,0,1,1,0,12400000,9400000,3000000,7.7,50.6
2025,인천,서구,서부,초등학교,,초등학교,인천당하초등학교,234021170,본교,공립,기존(원)교,특별/광역시,19990901,22678 ,인천광역시 서구 청마로 144 (당하동. 당하초등학교),032-567-6891,032-567-6895,http://dangha.icees.kr/main.do,699,1,43,24286,24245,41,0,0,0,0,0,16900000,14000000,2900000,16.3,34.7
2025,인천,서구,서부,초등학교,,초등학교,인천마전초등학교,234021202,본교,공립,기존(원)교,특별/광역시,20020901,22640 ,인천광역시 서구 완정로34번길 23 (마전동. 마전초등학교),032-567-0613,032-564-7406,http://www.mj.icees.kr,633,1,25,25814,25337,477,0,0,1,1,0,15600000,12700000,2900000,25.3,40.8
2025,인천,서구,서부,초등학교,,초등학교,인천목향초등학교,234021205,본교,공립,기존(원)교,특별/광역시,20030301,22628 ,인천광역시 서구 고산후로 377 (불로동. 목향초등학교),032-568-2207,032-568-2209,http://www.mokhyang.icees.kr,484,1,44,23830,23314,516,0,0,1,1,0,14800000,12000000,2800000,11,49.2
2025,인천,서구,서부,초등학교,,초등학교,인천백석초등학교,234021212,본교,공립,기존(원)교,특별/광역시,19710301,22675 ,인천광역시 서구 청마로 55 (당하동),032-590-7890,032-590-7800,http://www.ibs.icees.kr,806,1,102,19913,19857,56,0,0,0,0,0,21000000,20000000,1000000,7.9,24.7
2025,인천,서구,서부,초등학교,,초등학교,인천봉수초등학교,234021220,본교,공립,기존(원)교,특별/광역시,19880901,22715 ,인천광역시 서구 봉오대로267번길 11-4 (가정동. 봉수초등학교),032-628-5512,032-567-0285,http://www.bongsoo.icees.kr,1216,1,50,15672,15523,149,1,1,0,0,0,26500000,20000000,6500000,24.3,12.9
2025,인천,서구,서부,초등학교,,초등학교,인천청라초등학교,234021300,본교,공립,기존(원)교,특별/광역시,20100901,22735 ,인천광역시 서구 청라에메랄드로 139 인천청라초등학교,032-569-5910,032-569-5916,http://cheongna.icees.kr,1281,1,61,32883,32787,96,0,0,1,1,0,30900000,20280000,10620000,21,25.7
2025,인천,서구,서부,초등학교,,초등학교,인천초은초등학교,234021301,본교,공립,기존(원)교,특별/광역시,20110301,22740 ,인천광역시 서구 청라에메랄드로 33 (청라동. 인천초은초등학교),032-569-3124,032-569-3122,http://choeun.icees.kr/,836,1,62,28811,28730,81,0,0,1,1,0,20764000,18000000,2764000,13.5,34.5
2025,인천,서구,서부,초등학교,,초등학교,인천불로초등학교,234021302,본교,공립,기존(원)교,특별/광역시,19990301,22631 ,인천광역시 서구 검단로744번1길 50 불로초등학교 (불로동. 불로초등학교),032-628-6720,032-628-6725,http://bullo.icees.kr,658,1,30,14704,14550,154,1,1,0,0,0,22700000,18000000,4700000,21.9,22.3
2025,인천,서구,서부,초등학교,,초등학교,인천이음초등학교,234021341,본교,공립,기존(원)교,특별/광역시,20220901,22861 ,인천광역시 서구 이음1로 447 (원당동. 인천이음초등학교),032-870-8400,032-569-3974,http://ieum.icees.kr,1934,1,100,9247,9247,0,1,1,0,0,0,25655000,22655000,3000000,19.3,4.8
2025,인천,서구,서부,초등학교,,초등학교,인천서곶초등학교,234021364,본교,공립,기존(원)교,특별/광역시,19300330,22723 ,인천광역시 서구 대평로56번길 9 (연희동. 서곶초등학교),032-561-2015,032-628-4548,http://sg.icees.kr,426,1,119,24119,24035,84,0,0,0,0,0,15520000,10000000,5520000,3.6,56.6
2025,인천,서구,서부,초등학교,,초등학교,인천석남초등학교,234021388,본교,공립,기존(원)교,특별/광역시,19460924,22801 ,인천광역시 서구 서달로130번길 4 (석남동. 석남초등학교),032-628-4566,032-575-0913,http://suknam.icees.kr,454,1,24,25923,25122,801,0,0,0,0,0,12529000,11429000,1100000,18.9,57.1
2025,인천,서구,서부,초등학교,,초등학교,인천석남서초등학교,234021396,본교,공립,기존(원)교,특별/광역시,19841004,22795 ,인천광역시 서구 건지로249번길 6 (석남동. 석남서초등학교),032-571-0049,032-575-0917,http://isns.icees.kr,321,1,50,21535,21487,48,0,0,1,1,0,12600000,10000000,2600000,6.4,67.1
2025,인천,서구,서부,초등학교,,초등학교,인천신석초등학교,234021428,본교,공립,기존(원)교,특별/광역시,19870301,22787 ,인천광역시 서구 새오개로 9 (석남동. 신석초등학교),032-572-0185,032-575-0911,http://sinseok.icees.kr/,277,1,42,21542,21433,109,0,0,1,1,0,11610000,9000000,2610000,6.6,77.8
2025,인천,서구,서부,초등학교,,초등학교,인천신현초등학교,234021444,본교,공립,기존(원)교,특별/광역시,19820301,22782 ,인천광역시 서구 율도로77번길 1 (신현동. 신현초등학교),032-575-0962,032-575-0964,http://shinhyun.icees.kr/,249,1,24,23408,23219,189,1,1,0,0,0,8190000,7342000,848000,10.4,94
2025,인천,서구,서부,초등학교,,초등학교,인천신현북초등학교,234021452,본교,공립,기존(원)교,특별/광역시,19860301,22779 ,인천광역시 서구 원창로 147 . 신현북초등학교 (신현동),032-572-0174,032-575-0967,http://shinhyunb.icees.kr,360,1,40,14996,14585,411,1,1,0,0,0,13250000,10000000,3250000,9,41.7
2025,인천,서구,서부,초등학교,,초등학교,인천심곡초등학교,234021456,본교,공립,기존(원)교,특별/광역시,19980301,22711 ,인천광역시 서구 심곡로 114 (심곡동. 심곡초등학교),032-562-8620,032-566-0275,http://simgok.icees.kr/,195,1,18,23296,23080,216,0,0,0,0,0,10200000,8000000,2200000,10.8,119.5
2025,인천,서구,서부,초등학교,,초등학교,인천양지초등학교,234021474,본교,공립,기존(원)교,특별/광역시,20020901,22729 ,인천광역시 서구 승학로197번길 11 (심곡동. 양지초등학교),032-628-7000,032-638-7002,http://iyj.icees.kr,243,1,53,16852,16352,500,0,0,0,0,0,9300000,8000000,1300000,4.6,69.3
2025,인천,서구,서부,초등학교,,초등학교,인천창신초등학교,234021496,본교,공립,기존(원)교,특별/광역시,19490901,22646 ,인천광역시 서구 고산후로161번길 6 . 인천창신초등학교 (원당동),032-568-0300,032-568-0421,http://cs.icees.kr,738,1,36,25573,24661,912,0,0,1,1,0,16030000,13000000,3030000,20.5,34.7
2025,인천,서구,서부,초등학교,,초등학교,인천천마초등학교,234021508,본교,공립,기존(원)교,특별/광역시,19890901,22805 ,인천광역시 서구 서달로 58-5 (석남동. 천마초등학교),032-571-7395,032-571-7292,http://iccm.icees.kr,144,1,21,20966,20776,190,0,0,0,0,0,8526000,7050000,1476000,6.9,145.6
2025,인천,서구,서부,초등학교,,초등학교,인천해원초등학교,234021555,본교,공립,기존(원)교,특별/광역시,20120301,22765 ,인천광역시 서구 청라사파이어로140번길 5 (청라동. 인천해원초등학교),032-560-2213,032-560-2219,http://haewon.icees.kr,1833,1,80,26232,25554,678,1,1,0,0,0,34700000,28000000,6700000,22.9,14.3
2025,인천,서구,서부,초등학교,,초등학교,인천경연초등학교,234021557,본교,공립,기존(원)교,특별/광역시,20200301,22753 ,인천광역시 서구 차오름로 64 (청라동),032-510-7200,032-569-7388,http://igy.icees.kr,1017,1,46,12329,12329,0,0,0,1,1,0,25000000,22000000,3000000,22.1,12.1
2025,인천,서구,서부,초등학교,,초등학교,인천간재울초등학교,234021558,본교,공립,기존(원)교,특별/광역시,20030901,22697 ,인천광역시 서구 승학로 433 (검암동. 인천간재울초등학교),032-568-9161,032-568-9164,http://gjw.icees.kr,996,1,31,19412,19304,108,1,1,0,0,0,23640000,18200000,5440000,32.1,19.5
2025,인천,서구,서부,초등학교,,초등학교,인천검암초등학교,234021559,본교,공립,기존(원)교,특별/광역시,20040301,22704 ,인천광역시 서구 승학로 599번길 45 (검암동. 검암초등학교),032-564-5337,032-564-5339,http://geomam.icees.kr,198,1,48,19073,19062,11,1,1,0,0,0,11000000,7600000,3400000,4.1,96.3
2025,인천,서구,서부,초등학교,,초등학교,인천발산초등학교,234021560,본교,공립,기존(원)교,특별/광역시,20041002,22683 ,인천광역시 서구 고산후로78번길 6 . 인천발산초등학교 (당하동),032-568-0171,032-568-0170,http://ibalsan.icees.kr,696,1,33,22645,22606,39,1,1,1,1,0,14700000,10700000,4000000,21.1,32.5
2025,인천,서구,서부,초등학교,,초등학교,인천봉화초등학교,234021561,본교,공립,기존(원)교,특별/광역시,20040901,22835 ,인천광역시 서구 건지로250번길 43 (가좌동. 봉화초등학교),032-572-9260,032-572-9263,http://ibh.icees.kr,298,1,40,18991,18885,106,0,0,1,1,0,11200000,10000000,1200000,7.5,63.7
2025,인천,서구,서부,초등학교,,초등학교,인천은지초등학교,234021562,본교,공립,기존(원)교,특별/광역시,20040901,22705 ,인천광역시 서구 승학로572번길 22 . 인천은지초등학교 (검암동),032-628-7688,032-628-7687,http://eunji.icees.kr/,331,1,27,20952,20895,57,1,1,0,0,0,10618000,8118000,2500000,12.3,63.3
2025,인천,서구,서부,초등학교,,초등학교,인천가림초등학교,234021565,본교,공립,기존(원)교,특별/광역시,20050301,22820 ,인천광역시 서구 장고개로293번길 29 (가좌동. 인천가림초등학교),032-571-6230,032-572-6280,http://igarim.icees.kr/,198,1,65,21516,21277,239,0,0,1,1,0,5070000,3070000,2000000,3,108.7
2025,인천,서구,서부,초등학교,,초등학교,인천왕길초등학교,234021566,본교,공립,기존(원)교,특별/광역시,20050301,22615 ,인천광역시 서구 봉수대로1440번길 20 (왕길동.인천왕길초등학교),032-564-4825,032-564-4827,http://wanggil.icees.kr/main.do,490,1,24,28347,28122,225,0,0,1,1,0,14794000,12294000,2500000,20.4,57.9
2025,인천,서구,서부,초등학교,,초등학교,인천경서초등학교,234021601,본교,공립,기존(원)교,특별/광역시,20050502,22692 ,인천광역시 서구 경서로31번길 31 (경서동. 경서초등학교),032-569-0483,032-569-0487,http://kyeongseo.icees.kr,568,1,35,18807,18594,213,0,0,1,1,0,18860000,15600000,3260000,16.2,33.1
2025,인천,서구,서부,초등학교,,초등학교,인천원당초등학교,234021602,본교,공립,기존(원)교,특별/광역시,20050901,22681 ,인천광역시 서구 원당대로820번길 16 (당하동.원당초등학교),032-569-3084,032-565-7976,http://iwd.icees.kr,441,1,30,17325,17166,159,0,0,1,1,0,12360000,10360000,2000000,14.7,39.3
2025,인천,서구,서부,초등학교,,초등학교,인천능내초등학교,234021603,본교,공립,기존(원)교,특별/광역시,20070301,22633 ,인천광역시 서구 검단로540번길 23 (마전동. 능내초등학교),032-569-5165,032-569-5164,http://neungnae.icees.kr,545,1,57,27276,27276,0,1,0,0,0,0,17200000,13000000,4200000,9.6,50
2025,인천,서구,서부,초등학교,,초등학교,인천완정초등학교,234021606,본교,공립,기존(원)교,특별/광역시,20070901,22636 ,인천광역시 서구 완정로 99 (마전동),032-569-6984,032-569-6987,http://wj.icees.kr,434,1,52,19769,19555,214,0,0,1,1,0,11800000,9200000,2600000,8.3,45.6
2025,인천,서구,서부,초등학교,,초등학교,인천청일초등학교,234021607,본교,공립,기존(원)교,특별/광역시,20120901,22764 ,인천광역시 서구 크리스탈로 46 (청라동. 인천청일초등학교),032-569-5075,032-569-5072,http://cheongil.icees.kr,829,1,90,33562,31721,1841,0,0,1,1,0,20300000,15400000,4900000,9.2,40.5
2025,인천,서구,서부,초등학교,,초등학교,인천청람초등학교,234021608,본교,공립,기존(원)교,특별/광역시,20130301,22747 ,인천광역시 서구 청라커낼로 336 (청라동. 인천청람초등학교),032-569-6912,032-569-6918,http://cheongram.icees.kr,1166,1,39,23257,23201,56,0,0,1,1,0,29500000,20000000,9500000,29.9,19.9
2025,인천,서구,서부,초등학교,,초등학교,인천아람초등학교,234021675,본교,공립,기존(원)교,특별/광역시,20230302,22873 ,인천광역시 서구 이음1로 289 . 인천아람초등학교 (원당동 1094-2),032-500-9700,032-563-9602,http://aram.icees.kr,907,1,50,5420,5420,0,0,0,0,0,0,0,0,0,18.1,6
2025,인천,서구,서부,초등학교,,초등학교,인천한들초등학교,234021736,본교,공립,기존(원)교,특별/광역시,20230901,22687 ,인천광역시 서구 한중로 25 (백석동),032-440-0800,032-569-7973,http://handeul.icees.kr,766,1,50,8097,8097,0,1,1,0,0,0,18508000,13508000,5000000,15.3,10.6
2025,인천,서구,서부,초등학교,,초등학교,인천청호초등학교,234021811,본교,공립,기존(원)교,특별/광역시,20210301,22748 ,인천광역시 서구 청라한울로 44 . 인천청호초중학교(청라동),032-456-9100,032-569-4580,http://ich.icees.kr,433,1,36,8235,8228,7,0,0,0,0,0,19800000,15000000,4800000,12,19
2025,인천,서구,서부,초등학교,,초등학교,인천아라초등학교,234021887,본교,공립,기존(원)교,특별/광역시,20230901,22874 ,인천광역시 서구 서로2로 42 인천아라초등학교,032-440-0600,032-569-5841,http://ara.icees.kr,1154,1,55,5373,5373,0,0,0,0,0,0,21000000,10000000,11000000,21,4.7
2025,인천,강화군,강화,초등학교,,초등학교,갑룡초등학교,236021116,본교,공립,기존(원)교,도서벽지,19540401,23025 ,인천광역시 강화군 강화읍 갑룡길 88 (강화읍.갑룡초등학교),032-934-2248,032-934-1835,http://gabryong.icees.kr,485,1,36,13005,12902,103,1,1,0,0,0,16900000,10000000,6900000,13.5,26.8
