교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세모집정원수,4세모집정원수,5세모집정원수,혼합모집정원수,특수학급모집정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,위도,경도,
인천광역시교육청,동부교육지원청,참조은유치원,사립(사인),장미옥,장미옥,20110215,20110301,인천광역시 남동구 구월로137번길 65 ,032-429-4856,032-429-4859,http://cafe.daum.net/Chamjoeun,09시00분~19시00분,1,3,3,0,0,155,17,69,69,0,0,17,69,69,0,0,37.45972928,126.7052359,
인천광역시교육청,동부교육지원청,청담숲유치원,사립(사인),박갑원,박연실,19861220,19870301,인천광역시 남동구 만경로8번길 33,032-465-1239, ,https://sites.google.com/view/cd4651239,07시30분~19시00분,2,3,2,0,0,176,56,60,60,0,0,38,41,44,0,0,37.45608833,126.7291235,
인천광역시교육청,동부교육지원청,청송유치원,사립(사인),최재준,김숙이,19950207,19950207,인천광역시 연수구 원인재로 88,032-816-1617,032-818-7188,http://청송유치원.kr,09시00분~19시00분,1,2,1,0,0,270,18,36,20,0,0,17,35,19,0,0,37.40735321,126.6797414,
인천광역시교육청,동부교육지원청,청학숲유치원,사립(사인),김세훈,장정희,19821231,19821231,인천광역시 연수구 청학로 49,032-832-0135,032-832-1619,https://cafe.naver.com/cheonghak83,09시00분~18시00분,4,3,3,0,0,390,104,81,84,0,0,99,80,79,0,0,37.43126789,126.6654373,
인천광역시교육청,동부교육지원청,큰별유치원,사립(사인),장선희,김유진,19931102,19931102,인천광역시 연수구 원인재로 81,032-812-3674, ,https://bigstar1993.kidsnote.ac,09시00분~17시00분,2,2,2,0,0,220,50,56,68,0,0,40,53,67,0,0,37.408568,126.6759455,
인천광역시교육청,동부교육지원청,키즈월드유치원,사립(사인),박성한,김연순,19950227,19950227,인천광역시 연수구 원인재로 180,032-815-1437,032-815-1439, ,09시00분~18시30분,1,1,1,0,0,120,20,25,40,0,0,14,15,34,0,0,37.41267098,126.6859646,
인천광역시교육청,동부교육지원청,푸른마을유치원,사립(사인),윤세용,나준식,19920827,19920827,인천광역시 남동구 용천로4번길 9-9,032-469-1210,032-469-0129, ,09시00분~19시00분,2,2,2,0,0,210,40,44,48,0,0,39,40,41,0,0,37.4502933,126.7145775,
인천광역시교육청,동부교육지원청,프라임명지유치원,사립(사인),장용학,임경조,20141022,20150301,인천광역시 남동구 방축로 482,032-432-3858,032-439-3858, ,08시00분~19시00분,1,3,3,0,0,268,20,54,66,0,0,16,46,61,0,0,37.4679297,126.6923339,
인천광역시교육청,동부교육지원청,프라임예지유치원,사립(사인),이화현,이순복,20100225,20100225,인천광역시 남동구 에코중앙로 192,032-811-1342,032-811-1347,http://프라임예지유치원.kr,09시00분~19시00분,5,5,6,0,0,491,125,125,162,0,0,94,99,159,0,0,37.39353883,126.7285925,
인천광역시교육청,동부교육지원청,하늘땅유치원,사립(사인),홍성훈,곽은주,20080922,20090302,인천광역시 연수구 함박안로156번길 15-12,032-811-7614,032-811-7615,http://skyearth.kr,09시00분~19시00분,3,3,4,0,0,266,71,86,109,0,0,71,86,109,0,0,37.42603551,126.6838929,
인천광역시교육청,동부교육지원청,해나라유치원,사립(사인),조영선,조영선,19940303,19940303,인천광역시 연수구 새말로 21,032-812-4268,032-812-4262, ,08시00분~19시00분,2,2,2,0,0,210,50,53,56,0,0,50,52,56,0,0,37.42432459,126.6741376,
인천광역시교육청,동부교육지원청,해돋이유치원,사립(사인),최미경,최미경,20081119,20090302,인천광역시 남동구 백범로281번길 3,032-435-7505,032-421-7565,http://www.srkids.net,09시00분~19시00분,0,0,0,2,0,111,0,0,0,45,0,0,0,0,10,0,37.46170439,126.7182447,
인천광역시교육청,동부교육지원청,해승유치원,사립(사인),김해연,김해연,19930302,19930302,인천광역시 남동구 석정로539번길 41,032-435-4627,032-435-4628,https://www.hskinder.co.kr,09시00분~19시00분,2,2,2,0,0,159,44,55,60,0,0,41,54,47,0,0,37.46770286,126.6954164,
인천광역시교육청,동부교육지원청,해와달유치원,사립(사인),이미자,이미자,20000930,20010301,인천광역시 남동구 호구포로535번길 67,032-466-0466,032-466-8665, ,09시30분~19시00분,2,1,2,0,0,210,30,20,40,0,0,16,18,27,0,0,37.42923903,126.7146449,
인천광역시교육청,동부교육지원청,행복한유치원,사립(사인),구정철,김동자,20081209,20081209,인천광역시 남동구 포구로 64 -14,032-433-4991,032-433-3635, ,09시20분~19시00분,1,2,2,0,0,122,36,36,50,0,0,10,28,33,0,0,37.40482255,126.7377017,
인천광역시교육청,북부교육지원청,The큰빛유치원,사립(사인),박미숙,박미숙,20120228,20120228,인천광역시 부평구 장제로195번길 42,032-361-0233,032-361-2326,http://the큰빛.com,09시00분~19시00분,4,4,3,0,0,247,61,100,86,0,0,57,99,86,0,0,37.50330095,126.7284326,
인천광역시교육청,북부교육지원청,경인여자대학교부속유치원,사립(법인),최기영,송경섭,19950118,19950303,인천광역시 계양구 계양산로 63,032-540-0471,032-542-6075,http://www.kidkiwu.co.kr,09시00분~19시00분,0,2,2,0,0,140,0,70,70,0,0,0,69,68,0,0,37.54792332,126.7235678,
인천광역시교육청,북부교육지원청,경희동화나라유치원,사립(사인),유정현,이선화,20100308,20100308,인천광역시 부평구 부흥로327번길 13,032-527-5346,032-527-5349,https://khkid.modoo.at,09시30분~19시00분,1,1,2,0,0,127,30,26,50,0,0,8,18,30,0,0,37.49895322,126.7282114,
인천광역시교육청,북부교육지원청,계양유치원,사립(사인),이현숙,김지영,20171218,20180302,인천광역시 계양구 계양산로193번길 20,032-556-4419,032-278-5000,http://cafe.naver.com/gyeyangkindergarten,07시30분~20시30분,1,1,2,0,0,134,36,48,50,0,0,16,21,33,0,0,37.54888181,126.7382215,
인천광역시교육청,북부교육지원청,근산유치원,사립(사인),김순옥,김순옥,20020320,20020320,인천광역시 부평구 영성중로 53,032-514-3236,032-514-3238,http://www.okunsan.co.kr,09시00분~19시00분,2,3,3,0,0,375,60,72,110,0,0,30,55,51,0,0,37.52121572,126.7449774,
인천광역시교육청,북부교육지원청,꿈나라유치원,사립(사인),염명순,염명화,19980601,19980601,인천광역시 부평구 안남로 272,032-516-4997,032-522-3079, ,09시00분~21시00분,2,2,2,0,0,170,55,60,55,0,0,39,52,44,0,0,37.50782698,126.7098106,
인천광역시교육청,북부교육지원청,꿈나무유치원,사립(사인),강정숙,이혜경,19930301,19930301,인천광역시 부평구 동수로120번길 11,032-529-8037,032-529-8038,https://cafe.naver.com/promisingkids,09시00분~19시00분,0,0,0,2,0,60,0,0,0,60,0,0,0,0,33,0,37.48468006,126.732448,
인천광역시교육청,북부교육지원청,노틀담유치원,사립(법인),이연순,이연순,19850228,19850228,인천광역시 계양구 계양산로35번길 12-37,032-542-1060,032-554-1060, ,08시00분~19시00분,0,0,0,2,0,120,0,0,0,49,0,0,0,0,49,0,37.5452484,126.7174622,
인천광역시교육청,북부교육지원청,동심유치원,사립(사인),유광열,공병련,19870131,19870131,인천광역시 부평구 원적로416번길 38,032-527-6711,032-527-6709,https://dongsimkids.kidsnote.ac,09시00분~19시00분,3,2,2,0,0,252,60,48,52,0,0,46,44,48,0,0,37.50225952,126.7122607,
인천광역시교육청,북부교육지원청,드림유치원,사립(사인),김태현,김경미,20170117,20170301,인천광역시 부평구 충선로 158,032-505-6199,032-505-6188, ,08시00분~18시30분,4,4,4,0,0,283,80,96,107,0,0,76,96,104,0,0,37.50324803,126.7366212,
인천광역시교육청,북부교육지원청,마리아유치원,사립(법인),강연숙,김은미,19871217,19880302,인천광역시 계양구 임학서로42번길 17,032-545-7713,032-545-7713, ,09시00분~19시00분,0,0,0,4,0,150,0,0,0,110,0,0,0,0,81,0,37.54679452,126.7338668,
인천광역시교육청,북부교육지원청,무지개유치원,사립(사인),우덕례,우덕례,20080301,20090302,인천광역시 부평구 안남로41번길 3,032-517-1914,032-503-1913,https://blog.naver.com/dukrye1914,09시00분~19시00분,3,3,3,0,0,201,54,75,72,0,0,51,73,68,0,0,37.48709369,126.7141859,
인천광역시교육청,북부교육지원청,미래유치원,사립(사인),김청자,김청자,19950901,19950901,인천광역시 계양구 주부토로363번길 27,032-545-4759,032-545-4770, ,09시00분~19시00분,2,1,2,0,0,170,35,28,50,0,0,28,27,42,0,0,37.52575051,126.7282651,
인천광역시교육청,북부교육지원청,밀알유치원,사립(사인),오예경,오예경,19890301,19890301,인천광역시 계양구 임학서로45번길 5,032-542-3313,070-7841-5110,http://www.milal.kr,09시00분~19시00분,2,3,2,0,0,280,50,75,56,0,0,34,55,55,0,0,37.54691613,126.7313595,
인천광역시교육청,북부교육지원청,보나유치원,사립(사인),차선미,차선미,19980227,19980227,인천광역시 계양구 효서로 393,032-553-0733,032-553-0732, ,08시00분~19시00분,2,2,2,0,0,276,40,52,56,0,0,32,37,50,0,0,37.52968564,126.7403402,
인천광역시교육청,북부교육지원청,보람유치원,사립(사인),박민섭,손소미,20080303,20080305,인천광역시 계양구 장제로928번길 23,032-543-8174,032-543-5897, ,09시00분~19시00분,2,2,2,0,0,164,49,60,55,0,0,49,57,54,0,0,37.54795196,126.7439535,
인천광역시교육청,북부교육지원청,산곡유치원,사립(사인),박현숙,박은선,19891202,20070301,인천광역시 부평구 마장로 121,032-516-6007,032-516-6008,http://www.sangok-i.co.kr,09시00분~19시00분,2,3,3,0,0,212,46,72,78,0,0,46,68,77,0,0,37.48946598,126.7056873,
인천광역시교육청,북부교육지원청,산들유치원,사립(사인),오세복,전경자,19970217,19970301,인천광역시 계양구 역골로119번길 17,032-514-5392,032-514-9510,https://sandeul.kidsnote.ac,09시00분~18시00분,2,2,2,0,0,170,55,56,59,0,0,52,55,43,0,0,37.56918927,126.7260751,
인천광역시교육청,북부교육지원청,삼산유치원,공립(단설),전동석,전동석,20070222,20070301,인천광역시 부평구 충선로311번길 25-14,032-330-2262,032-330-2263,http://samsanu.icekg.kr/,09시00분~19시00분,2,1,1,0,3,64,22,14,16,0,12,22,14,15,0,12,37.51628195,126.7335304,
인천광역시교육청,북부교육지원청,상아유치원,사립(사인),이명희,박형옥,19960508,19980508,인천광역시 계양구 장제로 878,032-554-2003,032-554-2022, ,09시30분~19시00분,2,1,2,0,0,167,40,50,77,0,0,29,10,40,0,0,37.54436534,126.7408336,
인천광역시교육청,북부교육지원청,새빛솔금유치원,사립(사인),신상범,권대영,19931203,19931203,인천광역시 부평구 주부토로 146,032-512-9610,032-512-9612,http://solgeum.kidis.co.kr,09시30분~19시00분,2,2,2,0,0,170,40,50,50,0,0,29,37,48,0,0,37.50828169,126.726076,
인천광역시교육청,북부교육지원청,서해유치원,사립(사인),백승훈,김동희,19980601,19980601,인천광역시 계양구 계산로 152,032-544-7406,032-544-7402, ,09시00분~19시00분,1,1,1,0,0,129,22,26,30,0,0,12,15,26,0,0,37.53695921,126.7290353,
인천광역시교육청,북부교육지원청,석화유치원,사립(사인),이현숙,이현숙,19971001,19980301,인천광역시 계양구 도두리로 68,032-548-4591,032-556-4593,https://www.kidsnote.com/,07시00분~22시00분,1,1,2,0,0,192,27,36,42,0,0,4,17,33,0,0,37.5333998,126.7417003,
인천광역시교육청,북부교육지원청,성심유치원,사립(법인),(재)인천교구천주교회유지재단,이승연,19700829,19700905,인천광역시 부평구 부흥로 323,032-527-2314, , ,09시00분~19시00분,0,0,0,3,0,150,0,0,0,90,0,0,0,0,55,0,37.49861995,126.7281082,
인천광역시교육청,북부교육지원청,성아유치원,사립(법인),정신철,이연정,19880301,19880301,인천광역시 부평구 마장로 48,032-505-5305,032-505-5905,http://blog.naver.com/kidsunga,09시30분~19시00분,1,1,1,0,0,100,13,18,20,0,0,10,13,11,0,0,37.48312812,126.708973,
인천광역시교육청,북부교육지원청,숲속유치원,사립(사인),김인숙,김인숙,20081216,20090301,인천광역시 부평구 산청로17번길 77-1,032-527-6007,032-527-0155,http://www.soopsoki.net,09시00분~19시00분,2,3,2,0,0,177,50,69,54,0,0,39,52,52,0,0,37.5102261,126.6968116,
인천광역시교육청,북부교육지원청,아란유치원,사립(사인),박예근 한재정,고정원,19870131,19870131,인천광역시 부평구 안남로 91,032-527-2323,032-232-3373,https://arankids1987.page24.app,08시00분~18시30분,2,3,2,0,0,154,48,60,46,0,0,46,53,40,0,0,37.49181183,126.7092632,
인천광역시교육청,북부교육지원청,엄지유치원,사립(사인),오지현,고민주,19850228,19930301,인천광역시 부평구 부일로 111,032-525-0041,032-505-0446, ,09시00분~19시00분,1,1,1,0,0,83,24,29,30,0,0,10,20,22,0,0,37.48885067,126.7422329,
인천광역시교육청,북부교육지원청,에코프라임유치원,사립(사인),김명옥,김명옥,19981203,19981203,인천광역시 부평구 갈월동로 45,032-503-6108,032-503-6109,http://cafe.naver.com/paranggum,08시40분~19시00분,1,1,1,0,0,93,20,24,26,0,0,4,11,20,0,0,37.51158608,126.7267738,
인천광역시교육청,북부교육지원청,연세유치원,사립(사인),변순미,변순미,19980824,19980824,인천광역시 부평구 세월천로 16,032-503-0033,032-503-0031, ,09시30분~19시00분,2,2,2,0,0,228,32,44,44,0,0,33,43,41,0,0,37.51483705,126.7094806,
인천광역시교육청,북부교육지원청,열림유치원,사립(사인),열림유치원,이명숙,19960429,19960429,인천광역시 부평구 일신로14번길 23,032-515-4525,032-515-4526,https://blog.naver.com/ad0024mother,09시00분~19시00분,1,2,2,0,0,136,30,50,56,0,0,31,37,35,0,0,37.48217716,126.7440146,
인천광역시교육청,북부교육지원청,열우물유치원,사립(사인),차현숙,박수정,20010424,20010424,인천광역시 부평구 아트센터로 118,032-528-7578,032-528-7577, ,09시30분~19시00분,1,1,1,0,0,107,30,24,26,0,0,0,11,12,0,0,37.47534723,126.7043404,
인천광역시교육청,북부교육지원청,영광유치원,사립(사인),양규석,현순영,19850228,19850228,인천광역시 계양구 안남로 596,032-548-3435,032-548-0252,http://www.youngkwang.kg.kr,09시00분~19시00분,1,3,3,0,0,260,40,100,120,0,0,28,85,92,0,0,37.53597401,126.7114223,
인천광역시교육청,북부교육지원청,예그랑유치원,사립(사인),이미정,이미정,19931228,19931228,인천광역시 계양구 안남로554번길 25,032-547-5959,032-547-5959,http://www.yegrangkid.com/,07시00분~19시00분,1,1,1,0,0,96,30,23,28,0,0,9,13,17,0,0,37.53253469,126.7134788,
인천광역시교육청,북부교육지원청,예림유치원,사립(사인),고남희,고남희,20130311,20130311,인천광역시 계양구 아나지로197번길 4,032-548-5957,032-548-5947, ,07시50분~19시00분,1,2,1,0,0,86,25,35,26,0,0,24,32,25,0,0,37.52572289,126.7148233,
인천광역시교육청,북부교육지원청,예소담유치원,사립(사인),박숙자,박숙자,20080131,20080303,인천광역시 계양구 양지말2길 7,032-547-7942,032-547-7942, ,09시00분~19시00분,2,2,2,0,0,154,44,50,52,0,0,34,39,38,0,0,37.56200195,126.7555736,
인천광역시교육청,북부교육지원청,예원유치원,사립(사인),김명숙,성문순,20071210,20080305,인천광역시 부평구 충선로 262,032-501-8188,032-501-8180,http://www.yeowon.net,09시00분~19시00분,4,4,4,0,0,299,88,104,107,0,0,77,100,96,0,0,37.51264421,126.7357684,
인천광역시교육청,북부교육지원청,은현유치원,사립(사인),이진구,오정애,20061205,20061205,인천광역시 부평구 길주남로125번길 12,032-511-6766,032-519-6766, ,08시00분~19시00분,1,1,2,0,0,128,22,50,56,0,0,12,15,35,0,0,37.50455095,126.7358947,
인천광역시교육청,북부교육지원청,이노필유치원,사립(사인),문종관,정우리,19920306,19920306,인천광역시 부평구 수변로 64,032-501-2649,070-7500-6740, ,09시00분~19시00분,0,0,0,2,0,50,0,0,0,50,0,0,0,0,9,0,37.49213906,126.7408727,
인천광역시교육청,북부교육지원청,이든유치원,사립(사인),김화미,유현서,20170117,20170301,인천광역시 부평구 부개로 58,032-361-8181,032-361-8183,http://www.edenchild.co.kr/,08시00분~19시00분,2,3,2,0,0,160,40,72,48,0,0,39,71,48,0,0,37.50079445,126.740217,
인천광역시교육청,북부교육지원청,이바유치원,사립(사인),구영리,구영리,20171227,20180301,인천광역시 부평구 마장로168번길 17,032-501-2525,032-502-2525,http://www.ibachild.co.kr,08시30분~18시30분,1,1,1,1,0,96,18,26,26,26,0,18,26,26,26,0,37.49367727,126.7052186,
인천광역시교육청,북부교육지원청,이화유치원,사립(사인),고현숙,고현숙,20010309,20010309,인천광역시 부평구 원적로 361,032-527-6761,032-527-6768, ,09시30분~19시00분,1,2,2,0,0,125,26,46,53,0,0,26,46,53,0,0,37.5043501,126.7073307,
인천광역시교육청,북부교육지원청,인천갈월초등학교병설유치원,공립(병설),하종백,하종백,20010301,20010301,인천광역시 부평구 주부토로 165,032-628-2393,032-507-7113,http://galwol.icees.kr,08시00분~19시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,2,0,37.51018325,126.7252099,
인천광역시교육청,북부교육지원청,인천계양초등학교병설유치원,공립(병설),김욱부,김욱부,19810301,19810301,인천광역시 계양구 장제로 1288,032-515-4647, , ,09시00분~19시00분,1,1,1,0,0,51,13,18,20,0,0,3,7,6,0,0,37.579034,126.7332478,
인천광역시교육청,북부교육지원청,인천굴포초등학교병설유치원,공립(병설),김문희,김문희,20050301,20050301,인천광역시 부평구 충선로234번길 19,032-628-2628, ,http://gulpo.icees.kr,08시00분~19시00분,1,1,1,0,1,55,13,18,20,0,4,3,15,18,0,4,37.51102655,126.7369234,
인천광역시교육청,북부교육지원청,인천귤현초등학교병설유치원,공립(병설),김현수,김현수,20050301,20050301,인천광역시 계양구 귤현길 15,032-511-7168,511-511-7169,http://gyulhyeon.icees.kr/main.do,09시00분~19시00분,0,2,1,0,0,56,0,36,20,0,0,0,11,11,0,0,37.56849385,126.748676,
인천광역시교육청,북부교육지원청,인천금마초등학교병설유치원,공립(병설),김해자,김해자,20070301,20070301,인천광역시 부평구 일신로 88,032-628-2862,032-508-6082,http://geumma.icees.kr,09시00분~19시00분,0,0,0,2,1,32,0,0,0,28,4,0,0,0,7,1,37.47848516,126.7492925,
인천광역시교육청,북부교육지원청,인천길주초등학교병설유치원,공립(병설),이지훈,이지훈,20130301,20130301,인천광역시 계양구 용종로 90,032-628-6479,032-553-2705,http://gilju.icees.kr,09시00분~19시00분,0,1,1,0,0,38,0,18,20,0,0,0,11,9,0,0,37.54202089,126.7427888,
인천광역시교육청,북부교육지원청,인천당산초등학교병설유치원,공립(병설),이시연,이시연,20060623,20060623,인천광역시 계양구 동양로 122,032-515-3875,032-515-4365,http://dangsan.icees.kr/main.do,09시00분~19시00분,1,1,1,0,0,51,13,18,20,0,0,4,7,10,0,0,37.5586973,126.7595317,
인천광역시교육청,북부교육지원청,인천마곡초등학교병설유치원,공립(병설),임웅수,임웅수,20191007,20191007,인천광역시 부평구 마곡로27번길 16,032-522-4312,032-522-4352,http://magok.icees.kr/main.do,08시50분~18시00분,0,1,1,0,1,42,0,18,20,0,4,0,9,4,0,4,37.51206357,126.6978366,
인천광역시교육청,북부교육지원청,인천명현초등학교병설유치원,공립(병설),김성규,김성규,20020901,20030301,인천광역시 계양구 봉오대로569번길 10,032-546-6035,032-545-5708,http://i-mh.icees.kr,09시00분~18시00분,0,1,1,0,0,38,0,18,20,0,0,0,6,8,0,0,37.53196289,126.7126133,
인천광역시교육청,북부교육지원청,인천미산초등학교병설유치원,공립(병설),최미경,최미경,20010301,20010302,인천광역시 부평구 원적로 391,032-628-2471,032-502-4007,http://misan.icees.kr,08시40분~19시00분,0,0,0,1,1,16,0,0,0,12,4,0,0,0,2,3,37.50454062,126.7098014,
인천광역시교육청,북부교육지원청,인천백운초등학교병설유치원,공립(병설),김성일,김성일,20010301,20010301,인천광역시 부평구 아트센터로 130,032-628-2333,032-507-6835, ,08시40분~18시00분,0,1,1,0,0,38,0,18,20,0,0,0,6,12,0,0,37.48004768,126.7048637,
인천광역시교육청,북부교육지원청,인천부개서초등학교병설유치원,공립(병설),김영옥,김영옥,19980301,19980302,인천광역시 부평구 부일로 39,032-628-1056, , ,08시30분~19시00분,0,0,1,0,0,20,0,0,20,0,0,0,0,11,0,0,37.48990126,126.7351814,
인천광역시교육청,북부교육지원청,인천부개초등학교병설유치원,공립(병설),고정호,고정호,19990310,19990310,인천광역시 부평구 마분로 9,032-628-0605,032-516-3551, ,08시30분~19시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,11,0,37.48566159,126.7382914,
인천광역시교육청,북부교육지원청,인천부광초등학교병설유치원,공립(병설),염광섭,염광섭,19980301,19980301,인천광역시 부평구 충선로 104,032-627-8250, ,http://www.bugwang-e.icees.kr/main.do,09시00분~18시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,5,0,37.49907592,126.7366908,
인천광역시교육청,북부교육지원청,인천부마초등학교병설유치원,공립(병설),임항빈,임항빈,20000301,20000301,인천광역시 부평구 안남로253번길 41,032-507-2322,032-519-2547,http://buma.icees.kr/main.do,08시00분~19시00분,1,1,1,0,2,51,12,15,16,0,8,11,15,16,0,8,37.50634867,126.7058973,
인천광역시교육청,북부교육지원청,인천부원초등학교병설유치원,공립(병설),홍철희,홍철희,20130312,20130312,인천광역시 부평구 원적로472번길 29,032-628-0980,032-504-8479,http://pwe.icees.kr,08시00분~19시00분,1,1,1,0,1,51,13,16,18,0,4,6,7,15,0,4,37.5025373,126.7194822,
인천광역시교육청,북부교육지원청,인천부일초등학교병설유치원,공립(병설),강기원,강기원,19990301,19990301,인천광역시 부평구 부흥북로 175,032-458-9093, ,http://puil.icees.kr,09시00분~18시30분,1,1,1,0,1,55,13,18,20,0,4,4,5,19,0,3,37.50120256,126.741505,
인천광역시교육청,북부교육지원청,인천부평남초등학교병설유치원,공립(병설),이진배,이진배,19870301,19870301,인천광역시 부평구 경인로911번길 28,032-512-5824,032-516-3485, ,08시40분~19시00분,0,0,1,1,0,36,0,0,20,16,0,0,0,4,7,0,37.48859452,126.7203223,
인천광역시교육청,북부교육지원청,인천부평동초등학교병설유치원,공립(병설),신경순,신경순,19970301,19970301,인천광역시 부평구 부평대로88번길 19,032-501-4484,032-507-3484,http://budongi.icees.kr,08시40분~19시00분,0,1,1,0,1,38,0,16,18,0,4,0,9,15,0,4,37.4999443,126.723886,
인천광역시교육청,북부교육지원청,인천부평북초등학교병설유치원,공립(병설),채익수,채익수,19860301,19860301,인천광역시 부평구 주부토로 292,032-628-0738,032-513-7582,http://bubuk.icees.kr,08시40분~18시00분,0,0,1,0,1,20,0,0,16,0,4,0,0,1,0,3,37.52062561,126.7296659,
인천광역시교육청,북부교육지원청,인천부평서초등학교병설유치원,공립(병설),김종찬,김종찬,19970301,19970301,인천광역시 부평구 부평문화로53번길 19,032-628-0490,032-628-0491, ,09시00분~19시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,12,0,37.49457242,126.7213037,
인천광역시교육청,북부교육지원청,인천부현초등학교병설유치원,공립(병설),김용직,김용직,20191001,20191001,인천광역시 계양구 장제로755번길 30,032-552-2675, ,http://buhyun.icees.kr,08시00분~19시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,10,0,37.53566968,126.7317954,
인천광역시교육청,북부교육지원청,인천산곡초등학교병설유치원,공립(병설),김성만,김성만,20020301,20020301,인천광역시 부평구 길주로354번길 39,032-628-0526,032-528-1782, ,09시00분~18시00분,0,1,1,0,0,38,0,18,20,0,0,0,5,6,0,0,37.50765314,126.7019193,
인천광역시교육청,북부교육지원청,인천상정초등학교병설유치원,공립(병설),이숙경,이숙경,20080301,20080301,인천광역시 부평구 상정로 50,032-627-8580,032-627-8610,http://sje.icees.kr,09시00분~18시00분,0,0,0,1,1,20,0,0,0,16,4,0,0,0,6,4,37.47968383,126.6990359,
인천광역시교육청,북부교육지원청,인천서운초등학교병설유치원,공립(병설),이창수,이창수,20010301,20010301,인천광역시 계양구 서운로 12,032-628-6874,032-555-2274,http://www.seowoon.icees.kr,08시40분~19시00분,0,1,1,0,0,38,0,18,20,0,0,0,2,5,0,0,37.52697637,126.7447213,
인천광역시교육청,북부교육지원청,인천성지초등학교병설유치원,공립(병설),강양희,강양희,20000108,20030310,인천광역시 계양구 아나지로247번길 8,032-551-0632,032-541-6096,http://sj.icees.kr/main.do,09시00분~19시00분,0,1,1,0,1,42,0,18,20,0,4,0,4,9,0,4,37.52649073,126.720066,
인천광역시교육청,북부교육지원청,인천소양초등학교병설유치원,공립(병설),이선우,이선우,19810302,19810302,인천광역시 계양구 박촌로 53,032-628-5710,032-518-5120,http://soyang.icees.kr/ (초교내 홈페이지)  http://schoolbell-e.com (가정통신란 활용, 개별 가입),09시00분~19시00분,0,1,1,0,0,38,0,18,20,0,0,0,2,8,0,0,37.55599778,126.7424811
인천광역시교육청,북부교육지원청,인천안남초등학교병설유치원,공립(병설),엄영미,엄영미,20130301,20130315,인천광역시 계양구 경명대로1114번길 26,032-628-9270,032-628-9277,http://an21.icees.kr,09시00분~19시00분,1,1,1,0,3,63,13,18,20,0,12,3,8,12,0,9,37.5402453,126.7320485,
인천광역시교육청,북부교육지원청,인천안산초등학교병설유치원,공립(병설),우명일,우명일,20191001,20191001,인천광역시 계양구 임학서로 15,032-555-6065, , ,09시00분~19시00분,0,0,1,1,0,36,0,0,20,16,0,0,0,7,4,0,37.54409319,126.7317526,
인천광역시교육청,북부교육지원청,인천양촌초등학교병설유치원,공립(병설),이승길,이승길,20070301,20070301,인천광역시 계양구 장제로 954,032-556-9465,032-556-9473,http://iyangchon.icees.kr,08시30분~19시00분,0,0,1,1,0,36,0,0,20,16,0,0,0,2,6,0,37.5506866,126.7443731,
인천광역시교육청,북부교육지원청,인천영선초등학교병설유치원,공립(병설),이인순,이인순,20060301,20060301,인천광역시 부평구 충선로 293,032-628-2773,032-521-7386,http://iys.icees.kr/main.do,08시50분~19시00분,0,1,1,0,0,38,0,18,20,0,0,0,10,10,0,0,37.51537295,126.734435,
인천광역시교육청,북부교육지원청,인천용마초등학교병설유치원,공립(병설),안경희,안경희,20000301,20000301,인천광역시 부평구 세월천로30번길 58,032-628-2090,032-522-2799, ,08시40분~19시00분,0,1,1,0,0,38,0,18,20,0,0,0,3,9,0,0,37.51578599,126.7071447,
인천광역시교육청,북부교육지원청,인천진산초등학교병설유치원,공립(병설),신인경,신인경,20041120,20050301,인천광역시 부평구 굴포로 194-10,032-628-2694,032-503-3758,http://ijs.icees.kr,08시00분~19시00분,0,0,1,1,0,36,0,0,20,16,0,0,0,3,1,0,37.51294377,126.7416902,
인천광역시교육청,북부교육지원청,인천청천초등학교병설유치원,공립(병설),임장순,임장순,20240301,20240301,인천광역시 부평구 산청로127번길 10,032-430-6330, ,http://icce.icees.kr/main.do,09시00분~19시00분,1,1,2,0,1,75,13,18,40,0,4,13,15,39,0,4,37.52047046,126.7003899,
인천광역시교육청,북부교육지원청,인천한길초등학교병설유치원,공립(병설),권두식,권두식,20010301,20010301,인천광역시 부평구 영성중로 32,032-628-2257,032-507-4874,http://hangil.icees.kr,09시00분~19시00분,0,0,1,0,0,20,0,0,20,0,0,0,0,2,0,0,37.51929444,126.7458829,
인천광역시교육청,북부교육지원청,인천해서초등학교병설유치원,공립(병설),이종환,이종환,20050204,20050301,인천광역시 계양구 계산로 42-1,032-628-7954,032-556-4379,http://ihs.icees.kr/main.do,08시40분~19시00분,0,0,0,1,1,16,0,0,0,12,4,0,0,0,5,4,37.54015839,126.7177107,
인천광역시교육청,북부교육지원청,인천화전유치원,공립(단설),최연옥,최연옥,20130711,20130901,인천광역시 계양구 효서로 314,032-628-9000,032-547-8176,http://ihj.icekg.kr/main.do,08시00분~19시00분,2,2,2,0,3,114,26,36,40,0,12,19,18,24,0,12,37.52767437,126.7310888,
